,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26270,30,admin.,single,secondary,no,659,yes,no,unknown,25,may,601,1,-1,0,unknown,no
26271,33,technician,married,secondary,no,637,yes,no,cellular,23,may,768,1,-1,0,unknown,yes
26272,61,entrepreneur,married,secondary,no,93,yes,yes,unknown,28,may,61,2,-1,0,unknown,no
26273,47,admin.,married,secondary,no,-305,yes,no,cellular,17,apr,1226,1,354,1,failure,yes
26274,40,management,married,tertiary,no,392,yes,no,cellular,5,feb,50,1,114,1,failure,no
26275,55,entrepreneur,married,secondary,no,295,yes,no,cellular,3,apr,678,1,-1,0,unknown,yes
26276,38,management,married,secondary,no,20,no,no,unknown,8,jul,62,1,-1,0,unknown,no
26277,27,blue-collar,single,secondary,no,-443,no,yes,cellular,12,jun,679,1,181,2,success,yes
26278,52,management,married,tertiary,no,591,yes,no,cellular,7,aug,114,4,-1,0,unknown,no
26279,52,management,married,tertiary,no,281,no,yes,cellular,20,aug,240,2,-1,0,unknown,no
26280,38,technician,married,secondary,no,510,yes,no,cellular,26,feb,117,2,-1,0,unknown,no
26281,27,management,married,tertiary,no,277,yes,no,cellular,8,may,553,5,190,1,failure,yes
26282,33,blue-collar,single,secondary,no,-132,yes,no,unknown,15,may,104,2,-1,0,unknown,no
26283,50,management,married,secondary,no,368,no,no,cellular,23,jul,207,2,-1,0,unknown,no
26284,63,retired,married,secondary,no,100,yes,no,cellular,17,apr,163,2,-1,0,unknown,no
26285,32,management,single,tertiary,no,417,no,no,cellular,26,feb,54,1,-1,0,unknown,no
26286,54,management,married,tertiary,no,539,no,no,cellular,24,aug,1130,4,-1,0,unknown,yes
26287,59,technician,married,secondary,no,88,yes,no,cellular,20,nov,398,3,-1,0,unknown,no
26288,55,retired,married,primary,no,-165,no,no,telephone,25,sep,66,1,80,1,success,no
26289,35,technician,married,secondary,no,378,yes,no,cellular,12,may,193,3,-1,0,unknown,no
26290,29,management,married,tertiary,no,1238,yes,no,unknown,15,may,333,1,-1,0,unknown,no
26291,26,technician,married,secondary,no,65,yes,no,unknown,20,jun,451,2,-1,0,unknown,no
26292,31,services,married,secondary,no,106,yes,no,unknown,18,jun,103,1,-1,0,unknown,no
26293,31,technician,married,secondary,no,-292,yes,yes,cellular,8,jul,200,3,-1,0,unknown,no
26294,25,technician,single,secondary,no,310,yes,no,unknown,22,jun,327,2,-1,0,unknown,yes
26295,27,management,single,tertiary,no,458,yes,no,cellular,25,feb,294,3,-1,0,unknown,no
26296,34,management,single,tertiary,no,314,yes,no,unknown,9,may,146,1,-1,0,unknown,no
26297,30,management,single,tertiary,no,220,no,no,cellular,5,mar,155,1,100,1,success,yes
26298,52,services,married,primary,no,30,no,no,unknown,15,jun,265,2,-1,0,unknown,no
26299,53,blue-collar,married,secondary,no,385,yes,no,cellular,11,jul,12,11,-1,0,unknown,no
26300,38,blue-collar,married,primary,no,833,yes,no,unknown,25,may,45,2,-1,0,unknown,no
26301,38,technician,single,secondary,no,440,yes,no,cellular,30,apr,152,2,-1,0,unknown,no
26302,40,blue-collar,married,primary,no,2255,no,no,unknown,19,may,584,1,-1,0,unknown,yes
26303,35,management,married,tertiary,no,3179,yes,no,cellular,23,may,54,1,95,6,failure,no
26304,29,blue-collar,married,secondary,no,48,yes,yes,unknown,13,may,16,7,-1,0,unknown,no
26305,36,admin.,married,secondary,no,519,no,no,unknown,17,jun,398,1,-1,0,unknown,no
26306,37,management,married,tertiary,no,293,yes,no,cellular,16,jul,109,1,-1,4,unknown,no
26307,36,services,married,secondary,no,5785,no,no,cellular,20,aug,14,3,-1,0,unknown,no
26308,44,technician,married,secondary,no,1110,yes,no,cellular,20,aug,129,6,-1,0,unknown,no
26309,37,management,married,tertiary,no,270,yes,no,unknown,5,may,262,1,-1,0,unknown,yes
26310,32,technician,married,secondary,no,-26,no,no,unknown,28,jun,157,2,-1,0,unknown,no
26311,36,management,single,tertiary,no,-451,yes,yes,unknown,17,may,423,3,-1,0,unknown,no
26312,57,management,married,secondary,no,1847,no,no,unknown,17,may,56,1,-1,0,unknown,no
26313,42,admin.,married,secondary,no,152,yes,no,cellular,31,may,134,1,-1,0,unknown,no
26314,27,services,married,secondary,no,-10,yes,no,cellular,19,nov,79,1,-1,0,unknown,no
26315,24,blue-collar,married,secondary,no,5162,yes,yes,cellular,18,may,348,2,349,1,failure,no
26316,47,admin.,married,secondary,no,-297,yes,no,cellular,27,jul,54,3,-1,0,unknown,no
26317,38,blue-collar,married,primary,no,261,no,no,unknown,7,jun,66,2,-1,0,unknown,no
26318,50,blue-collar,married,secondary,no,9710,yes,no,cellular,19,nov,1769,1,186,1,failure,yes
26319,30,technician,married,secondary,no,-40,yes,no,cellular,19,jul,444,1,-1,0,unknown,no
26320,52,blue-collar,married,primary,no,546,yes,no,cellular,7,may,166,1,-1,0,unknown,no
26321,40,management,single,tertiary,no,804,no,no,cellular,25,aug,141,4,-1,0,unknown,no
26322,28,management,single,tertiary,no,722,no,yes,cellular,5,aug,33,1,-1,0,unknown,no
26323,33,services,married,secondary,no,225,yes,no,cellular,20,nov,204,3,-1,0,unknown,no
26324,55,admin.,married,secondary,no,606,no,no,cellular,3,may,64,1,-1,0,unknown,no
26325,46,entrepreneur,married,secondary,no,510,no,no,cellular,9,jul,83,8,-1,0,unknown,no
26326,33,management,married,tertiary,no,467,yes,no,unknown,12,may,48,2,-1,0,unknown,no
26327,53,technician,married,secondary,no,854,yes,no,unknown,3,jun,388,1,-1,0,unknown,no
26328,52,management,married,tertiary,no,1116,no,no,cellular,3,feb,72,1,120,1,failure,no
26329,44,services,married,secondary,no,267,yes,no,unknown,12,may,386,2,-1,0,unknown,no
26330,60,admin.,married,secondary,no,84,no,no,cellular,7,aug,51,4,-1,0,unknown,no
26331,33,services,single,secondary,no,784,yes,no,unknown,6,may,124,2,-1,0,unknown,no
26332,44,blue-collar,married,primary,no,375,yes,no,cellular,17,aug,77,4,-1,0,unknown,no
26333,29,admin.,single,secondary,no,48,yes,no,cellular,19,nov,1259,1,-1,0,unknown,no
26334,35,management,single,tertiary,no,767,yes,no,cellular,6,may,161,2,-1,0,unknown,no
26335,24,blue-collar,married,secondary,no,114,yes,no,cellular,10,jul,262,1,-1,0,unknown,yes
26336,30,management,single,tertiary,no,216,yes,yes,cellular,7,feb,57,4,-1,0,unknown,no
26337,27,blue-collar,single,primary,no,-62,yes,no,cellular,14,may,1926,1,361,4,other,no
26338,49,blue-collar,married,primary,no,142,yes,no,unknown,12,may,203,4,-1,0,unknown,no
26339,54,technician,married,secondary,no,422,yes,no,cellular,3,feb,324,3,-1,0,unknown,no
26340,38,self-employed,married,tertiary,no,263,no,no,cellular,18,nov,324,1,-1,0,unknown,no
26341,52,management,divorced,tertiary,no,85,no,yes,cellular,14,aug,465,3,-1,0,unknown,no
26342,42,technician,single,secondary,no,456,no,no,cellular,23,aug,278,4,-1,0,unknown,yes
26343,46,blue-collar,married,primary,no,417,yes,no,cellular,20,jul,50,4,-1,0,unknown,no
26344,27,admin.,married,primary,no,6111,no,no,unknown,20,may,47,1,-1,0,unknown,no
26345,33,management,single,tertiary,no,563,yes,yes,unknown,1,may,10,1,-1,0,unknown,no
26346,45,management,married,tertiary,no,-67,no,no,unknown,16,jun,67,2,-1,0,unknown,no
26347,48,technician,married,secondary,no,601,yes,no,cellular,5,jul,219,4,-1,0,unknown,no
26348,33,management,single,tertiary,no,719,yes,no,unknown,28,may,209,1,-1,0,unknown,no
26349,39,blue-collar,single,secondary,no,537,yes,no,cellular,10,apr,387,1,359,6,failure,no
26350,41,management,married,tertiary,no,2043,no,no,cellular,18,may,45,1,-1,0,unknown,no
26351,36,management,single,tertiary,no,542,no,no,unknown,8,jun,292,2,-1,0,unknown,no
26352,34,technician,single,secondary,no,-154,yes,no,cellular,8,jul,125,2,-1,0,unknown,no
26353,40,technician,married,secondary,no,159,no,no,cellular,26,aug,278,2,-1,0,unknown,no
26354,55,management,married,tertiary,no,676,no,no,cellular,22,may,437,1,147,1,failure,no
26355,33,technician,single,secondary,no,519,yes,no,cellular,6,feb,78,1,155,1,failure,no
26356,34,technician,married,secondary,no,2156,yes,no,cellular,20,may,166,1,-1,0,unknown,no
26357,52,technician,married,secondary,no,2512,no,no,unknown,17,jun,219,2,-1,0,unknown,no
26358,19,services,single,secondary,no,539,yes,no,unknown,12,may,1251,1,-1,0,unknown,no
26359,52,technician,married,secondary,no,-16,yes,no,unknown,6,may,368,3,-1,0,unknown,no
26360,41,technician,married,secondary,no,63,yes,yes,cellular,14,may,125,2,-1,0,unknown,no
26361,36,blue-collar,single,secondary,no,5019,no,no,cellular,20,nov,141,2,-1,0,unknown,no
26362,36,admin.,married,secondary,no,-235,yes,yes,cellular,15,may,69,1,-1,0,unknown,no
26363,37,blue-collar,married,secondary,no,448,no,no,cellular,5,may,177,2,-1,0,unknown,no
26364,28,admin.,single,secondary,no,706,yes,no,unknown,1,may,54,1,-1,0,unknown,no
26365,37,self-employed,married,secondary,no,572,no,yes,unknown,20,jun,9,5,-1,0,unknown,no
26366,42,technician,married,secondary,no,-41,no,no,cellular,1,feb,184,1,-1,0,unknown,yes
26367,30,management,single,tertiary,no,156,yes,no,unknown,20,jun,74,2,-1,0,unknown,no
26368,50,blue-collar,married,secondary,no,110,yes,no,cellular,17,nov,116,1,-1,0,unknown,no
26369,34,self-employed,single,tertiary,no,130,no,no,cellular,28,jul,519,1,-1,0,unknown,no
26370,26,management,single,tertiary,no,147,yes,no,cellular,8,jul,212,1,-1,0,unknown,yes
26371,35,admin.,single,secondary,no,775,yes,no,cellular,9,feb,192,3,-1,0,unknown,no
26372,49,blue-collar,married,secondary,no,625,yes,no,cellular,7,may,114,1,353,1,failure,no
26373,58,entrepreneur,married,secondary,no,112,yes,yes,unknown,14,may,183,1,-1,0,unknown,no
26374,28,management,married,tertiary,no,914,no,no,cellular,26,aug,61,3,-1,0,unknown,no
26375,35,management,single,tertiary,no,131,no,no,unknown,6,may,395,1,-1,0,unknown,yes
26376,45,blue-collar,married,secondary,no,229,no,yes,cellular,8,jul,124,2,-1,0,unknown,no
26377,45,blue-collar,married,primary,no,-265,yes,no,unknown,8,may,148,4,-1,0,unknown,no
26378,63,services,married,secondary,no,-444,yes,no,telephone,8,jul,69,2,-1,0,unknown,no
26379,43,services,married,secondary,no,-241,yes,no,cellular,12,aug,11,2,-1,0,unknown,no
26380,32,management,single,tertiary,no,2115,yes,no,cellular,11,jul,151,3,-1,0,unknown,no
26381,36,unemployed,married,tertiary,no,288,no,no,unknown,4,jun,166,1,-1,0,unknown,no
26382,43,blue-collar,married,primary,no,65,yes,no,cellular,13,aug,123,4,-1,0,unknown,no
26383,50,blue-collar,married,primary,no,42,yes,no,cellular,7,feb,76,3,-1,0,unknown,no
26384,39,management,single,tertiary,no,8487,yes,no,cellular,17,nov,1785,2,-1,0,unknown,yes
26385,31,technician,married,tertiary,no,110,no,no,unknown,7,jun,658,2,-1,0,unknown,no
26386,36,management,single,tertiary,no,-46,yes,no,cellular,12,may,99,2,367,1,failure,no
26387,53,management,married,tertiary,no,534,no,yes,unknown,17,may,148,2,-1,0,unknown,no
26388,49,technician,married,tertiary,no,501,yes,no,cellular,6,may,53,1,-1,0,unknown,no
26389,24,management,single,secondary,no,1060,no,no,cellular,22,apr,116,1,-1,0,unknown,yes
26390,54,admin.,married,secondary,no,438,yes,no,cellular,13,aug,130,1,-1,0,unknown,yes
26391,39,technician,married,secondary,no,842,yes,no,cellular,5,feb,93,1,126,1,failure,no
26392,78,self-employed,married,tertiary,no,586,no,no,cellular,12,jun,16,7,-1,0,unknown,no
26393,27,management,single,secondary,no,239,yes,no,unknown,25,may,68,1,-1,0,unknown,no
26394,32,management,single,tertiary,no,3016,yes,yes,cellular,11,may,144,1,-1,0,unknown,no
26395,36,technician,married,tertiary,no,4153,no,no,cellular,16,jun,134,1,-1,0,unknown,no
26396,29,technician,married,secondary,no,47,yes,yes,cellular,20,aug,73,2,-1,0,unknown,no
26397,58,retired,married,primary,no,-727,no,no,cellular,18,nov,274,1,-1,0,unknown,no
26398,30,services,single,secondary,no,111,yes,no,unknown,18,may,136,1,-1,0,unknown,no
26399,33,blue-collar,married,primary,no,40,yes,no,cellular,14,jul,49,1,-1,0,unknown,no
26400,55,management,married,tertiary,no,439,no,no,unknown,25,may,137,1,-1,0,unknown,no
26401,39,admin.,married,secondary,no,129,yes,yes,unknown,17,may,200,2,-1,0,unknown,no
26402,46,retired,married,secondary,no,418,yes,no,unknown,12,may,484,4,-1,0,unknown,no
26403,44,self-employed,married,secondary,no,625,no,no,cellular,16,nov,52,2,-1,0,unknown,no
26404,35,technician,married,secondary,no,363,yes,no,unknown,15,may,151,1,-1,0,unknown,no
26405,35,management,single,tertiary,no,278,no,no,unknown,9,jun,93,1,-1,0,unknown,no
26406,38,blue-collar,married,primary,no,-134,yes,no,cellular,23,jul,183,2,-1,0,unknown,no
26407,36,blue-collar,married,secondary,no,1185,yes,no,cellular,18,may,21,7,350,5,failure,no
26408,33,services,single,tertiary,no,38,no,no,cellular,29,jul,234,4,-1,0,unknown,no
26409,39,blue-collar,married,secondary,no,265,yes,no,cellular,9,jul,288,3,-1,0,unknown,no
26410,50,admin.,married,secondary,no,104,no,no,unknown,18,may,234,1,-1,0,unknown,no
26411,30,technician,single,secondary,no,412,yes,no,cellular,28,jul,977,3,-1,0,unknown,no
26412,40,blue-collar,married,unknown,no,503,no,no,cellular,25,jul,91,1,-1,0,unknown,no
26413,34,blue-collar,married,secondary,no,4266,yes,no,unknown,16,jun,596,1,-1,0,unknown,no
26414,42,blue-collar,married,primary,no,79,yes,yes,unknown,1,jul,11,8,-1,0,unknown,no
26415,53,blue-collar,married,secondary,no,443,yes,no,cellular,10,may,165,8,347,1,failure,no
26416,37,admin.,married,secondary,no,574,yes,no,cellular,27,jul,84,2,-1,0,unknown,no
26417,58,management,married,tertiary,no,706,no,no,cellular,4,jun,8,7,-1,0,unknown,no
26418,34,blue-collar,single,secondary,no,1235,yes,no,unknown,15,may,703,1,-1,0,unknown,no
26419,44,blue-collar,married,secondary,no,-159,yes,no,unknown,19,jun,330,2,-1,0,unknown,no
26420,43,technician,married,secondary,no,339,yes,no,cellular,30,jul,239,4,-1,0,unknown,no
26421,59,self-employed,married,secondary,no,488,no,no,cellular,4,aug,113,2,-1,0,unknown,no
26422,29,technician,married,secondary,no,58,yes,no,cellular,18,may,408,1,282,1,failure,no
26423,32,blue-collar,married,tertiary,no,77,no,no,cellular,11,jul,53,2,-1,0,unknown,no
26424,25,management,married,tertiary,no,929,yes,no,cellular,29,may,192,1,150,4,failure,no
26425,73,management,married,tertiary,no,191,yes,no,unknown,4,jun,64,4,-1,0,unknown,no
26426,37,admin.,married,secondary,no,-60,yes,no,cellular,17,nov,222,1,-1,0,unknown,no
26427,48,management,married,tertiary,no,549,yes,no,unknown,9,may,478,2,-1,0,unknown,no
26428,46,technician,married,secondary,no,40,no,yes,cellular,4,jul,71,3,-1,0,unknown,no
26429,35,technician,married,secondary,no,174,yes,no,cellular,1,may,66,2,-1,0,unknown,no
26430,48,management,married,tertiary,no,2402,yes,yes,unknown,17,may,99,2,-1,0,unknown,no
26431,49,blue-collar,married,primary,no,687,no,no,cellular,22,feb,83,1,-1,0,unknown,no
26432,49,blue-collar,married,primary,no,5578,no,no,unknown,19,jun,231,1,-1,0,unknown,no
26433,47,management,married,tertiary,no,-342,no,no,cellular,27,apr,405,1,-1,0,unknown,no
26434,31,management,married,tertiary,no,7676,yes,no,cellular,19,aug,425,2,-1,0,unknown,no
26435,28,management,single,tertiary,no,685,no,no,cellular,2,jun,144,1,426,1,success,yes
26436,45,technician,married,tertiary,no,69,no,no,cellular,21,aug,96,4,-1,0,unknown,no
26437,29,management,single,secondary,no,2607,yes,no,cellular,14,aug,67,4,-1,0,unknown,no
26438,42,management,single,tertiary,no,558,yes,no,cellular,7,may,440,1,420,1,failure,yes
26439,41,self-employed,married,secondary,no,252,yes,no,unknown,7,may,557,2,-1,0,unknown,no
26440,44,management,married,tertiary,no,1002,no,no,cellular,18,may,578,1,198,1,failure,yes
26441,39,management,married,tertiary,no,86,yes,no,cellular,16,jul,81,3,-1,0,unknown,no
26442,28,entrepreneur,married,secondary,no,1066,no,no,unknown,25,jun,703,14,-1,0,unknown,no
26443,61,blue-collar,married,primary,no,2479,no,no,cellular,13,oct,172,2,-1,0,unknown,yes
26444,36,unemployed,single,secondary,no,664,yes,no,cellular,7,apr,1827,1,-1,0,unknown,yes
26445,35,management,single,tertiary,no,609,yes,yes,cellular,16,aug,325,4,-1,0,unknown,no
26446,40,admin.,married,secondary,no,355,no,no,cellular,8,jul,39,2,-1,0,unknown,no
26447,46,admin.,married,tertiary,no,6116,no,no,cellular,18,aug,272,2,-1,0,unknown,no
26448,43,technician,married,secondary,no,196,yes,no,unknown,9,jun,229,3,-1,0,unknown,no
26449,28,technician,single,secondary,no,3973,yes,yes,cellular,19,nov,84,1,-1,0,unknown,no
26450,39,blue-collar,married,secondary,no,6,no,yes,cellular,26,jul,107,7,-1,0,unknown,no
26451,41,admin.,married,secondary,no,911,no,yes,cellular,6,apr,171,1,-1,0,unknown,no
26452,31,blue-collar,single,primary,no,-26,yes,no,cellular,5,feb,207,1,-1,0,unknown,no
26453,37,blue-collar,married,primary,no,1581,yes,no,unknown,13,may,66,4,-1,0,unknown,no
26454,31,services,single,secondary,no,747,yes,no,cellular,23,jul,58,3,191,1,failure,no
26455,50,blue-collar,married,primary,no,-251,yes,no,cellular,22,jul,250,2,-1,0,unknown,no
26456,37,blue-collar,married,secondary,no,244,yes,yes,unknown,2,jun,526,2,-1,0,unknown,no
26457,31,technician,single,secondary,no,-283,no,no,cellular,4,feb,405,1,187,1,failure,no
26458,41,technician,married,tertiary,no,182,no,no,cellular,20,aug,105,1,-1,0,unknown,no
26459,25,management,single,tertiary,no,334,no,no,cellular,22,sep,45,1,94,4,success,yes
26460,41,management,married,secondary,no,131,no,no,unknown,27,jun,136,2,-1,0,unknown,no
26461,57,retired,married,primary,no,480,no,no,cellular,8,jul,145,1,-1,0,unknown,no
26462,56,services,married,secondary,no,1011,no,no,cellular,8,feb,281,2,-1,0,unknown,yes
26463,32,technician,single,secondary,no,462,no,no,unknown,6,sep,59,1,-1,0,unknown,no
26464,51,management,married,tertiary,no,2696,no,no,cellular,6,jan,169,2,-1,0,unknown,no
26465,33,blue-collar,single,secondary,no,133,yes,no,cellular,17,nov,102,1,-1,0,unknown,no
26466,33,technician,married,secondary,no,189,yes,no,cellular,3,jul,281,1,-1,0,unknown,no
26467,57,technician,married,secondary,no,779,no,no,unknown,4,may,73,1,-1,0,unknown,no
26468,41,admin.,married,secondary,no,298,yes,no,cellular,28,jul,118,7,149,4,failure,no
26469,46,services,married,secondary,no,604,no,no,unknown,6,jun,77,2,-1,0,unknown,no
26470,33,unemployed,single,secondary,no,399,yes,no,cellular,14,apr,351,1,-1,0,unknown,no
26471,38,entrepreneur,single,secondary,no,544,yes,yes,cellular,3,jul,67,5,-1,0,unknown,no
26472,24,blue-collar,married,secondary,no,734,yes,no,cellular,8,apr,320,1,245,1,failure,no
26473,43,management,married,tertiary,no,109,yes,no,cellular,18,aug,125,2,-1,0,unknown,no
26474,29,management,single,tertiary,no,412,no,no,unknown,12,may,444,1,-1,0,unknown,yes
26475,51,services,married,primary,no,-73,no,yes,cellular,5,jul,8,13,-1,0,unknown,no
26476,44,blue-collar,married,unknown,no,97,no,no,cellular,16,jun,230,2,-1,0,unknown,no
26477,32,management,single,tertiary,no,881,yes,no,cellular,25,may,228,1,277,1,failure,no
26478,34,admin.,married,secondary,no,-84,yes,no,cellular,23,aug,11,4,-1,0,unknown,no
26479,46,blue-collar,married,primary,no,-10,no,no,cellular,29,aug,77,11,-1,0,unknown,no
26480,65,retired,married,secondary,no,-124,yes,yes,unknown,6,jun,63,2,-1,0,unknown,no
26481,44,blue-collar,married,primary,no,199,no,no,unknown,8,may,305,2,-1,0,unknown,no
26482,56,blue-collar,married,secondary,no,672,no,no,cellular,8,feb,90,1,132,1,failure,no
26483,46,admin.,married,secondary,no,138,no,no,unknown,8,may,230,1,-1,0,unknown,no
26484,44,technician,married,tertiary,no,319,no,no,cellular,13,jul,3,2,-1,0,unknown,no
26485,34,management,married,tertiary,no,25,no,yes,cellular,10,jul,152,2,-1,0,unknown,no
26486,56,management,married,tertiary,no,265,no,no,cellular,13,aug,10,16,-1,0,unknown,no
26487,33,blue-collar,single,secondary,no,-26,yes,no,unknown,5,jun,193,2,-1,0,unknown,no
26488,31,services,married,secondary,no,5358,yes,no,unknown,18,jun,152,1,-1,0,unknown,no
26489,28,technician,single,secondary,no,305,no,no,unknown,7,may,68,3,-1,0,unknown,no
26490,27,blue-collar,single,secondary,no,111,yes,no,unknown,12,jun,130,1,-1,0,unknown,no
26491,68,blue-collar,married,primary,no,1919,no,no,telephone,2,oct,70,3,-1,0,unknown,no
26492,30,admin.,single,secondary,no,-103,yes,yes,cellular,26,may,713,1,-1,0,unknown,yes
26493,31,management,married,secondary,no,55,no,no,cellular,18,jul,111,3,-1,0,unknown,no
26494,53,management,married,tertiary,no,1158,yes,no,unknown,18,jun,10,6,-1,0,unknown,no
26495,31,admin.,single,secondary,no,212,yes,yes,cellular,6,jul,43,3,-1,0,unknown,no
26496,46,services,married,secondary,no,475,yes,no,cellular,8,jul,122,2,-1,0,unknown,no
26497,38,technician,single,secondary,no,1006,no,no,unknown,5,jun,128,2,-1,0,unknown,yes
26498,30,technician,single,secondary,no,663,yes,no,cellular,24,feb,31,8,351,1,failure,no
26499,28,services,married,secondary,no,8163,yes,no,cellular,11,may,335,1,351,1,failure,no
26500,60,blue-collar,married,primary,no,749,yes,no,cellular,7,may,148,3,-1,0,unknown,no
26501,26,management,married,tertiary,no,672,yes,no,cellular,17,apr,50,1,326,1,failure,no
26502,59,admin.,married,secondary,no,1456,yes,yes,cellular,18,aug,13,2,-1,0,unknown,no
26503,36,entrepreneur,married,tertiary,no,451,yes,no,cellular,2,jul,425,2,-1,0,unknown,no
26504,36,admin.,married,secondary,no,811,yes,no,cellular,9,jan,42,1,254,1,failure,no
26505,63,blue-collar,married,primary,no,584,no,no,telephone,8,jan,6,9,-1,0,unknown,no
26506,35,technician,married,secondary,no,417,no,no,cellular,30,aug,104,7,-1,0,unknown,no
26507,21,student,single,tertiary,no,457,yes,no,unknown,29,may,61,4,-1,0,unknown,no
26508,36,management,married,tertiary,no,274,yes,no,unknown,2,jun,410,4,-1,0,unknown,no
26509,41,management,married,tertiary,no,1209,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
26510,56,retired,married,secondary,no,435,yes,no,cellular,29,jan,123,1,185,1,failure,no
26511,38,management,single,tertiary,no,414,no,no,cellular,6,mar,99,1,173,1,failure,no
26512,34,technician,single,secondary,no,888,yes,no,unknown,13,may,181,1,-1,0,unknown,no
26513,44,blue-collar,married,primary,no,-68,no,no,unknown,8,jun,244,2,-1,0,unknown,no
26514,44,blue-collar,married,secondary,no,110,yes,no,unknown,15,may,129,2,-1,0,unknown,no
26515,26,blue-collar,single,secondary,no,-79,no,yes,cellular,26,aug,152,2,-1,0,unknown,no
26516,28,technician,single,secondary,no,112,yes,no,cellular,15,mar,112,2,-1,0,unknown,yes
26517,34,management,married,tertiary,no,124,no,yes,unknown,5,jun,241,1,-1,0,unknown,no
26518,24,admin.,married,secondary,no,-90,yes,yes,unknown,5,jun,92,3,-1,0,unknown,no
26519,31,management,married,tertiary,no,58,yes,yes,cellular,18,may,581,1,-1,0,unknown,yes
26520,27,blue-collar,single,secondary,no,-218,no,no,cellular,16,nov,135,1,136,7,failure,no
26521,37,entrepreneur,married,secondary,no,588,no,no,cellular,4,jul,192,1,-1,0,unknown,no
26522,36,technician,married,tertiary,no,45,yes,yes,cellular,29,jul,16,7,-1,0,unknown,no
26523,30,admin.,single,secondary,no,-113,no,no,cellular,29,aug,88,2,-1,0,unknown,no
26524,29,services,married,secondary,no,-48,yes,no,cellular,4,jul,80,2,-1,0,unknown,no
26525,58,entrepreneur,married,secondary,no,660,yes,yes,cellular,19,may,101,1,-1,0,unknown,no
26526,45,self-employed,married,secondary,no,388,yes,no,cellular,5,may,227,2,-1,0,unknown,no
26527,33,technician,single,tertiary,no,-67,no,no,cellular,20,nov,245,1,-1,0,unknown,no
26528,37,management,single,tertiary,no,2183,no,no,cellular,12,aug,13,13,-1,0,unknown,no
26529,37,blue-collar,married,primary,no,-58,no,no,cellular,5,aug,109,2,-1,0,unknown,no
26530,34,entrepreneur,married,secondary,no,431,no,no,unknown,3,jun,10,17,-1,0,unknown,no
26531,47,management,married,tertiary,no,974,yes,no,cellular,18,may,8,8,353,1,failure,no
26532,48,entrepreneur,married,secondary,no,40,no,no,unknown,17,jun,51,3,-1,0,unknown,no
26533,39,technician,single,secondary,no,2195,no,no,cellular,20,nov,254,1,-1,0,unknown,yes
26534,69,admin.,married,secondary,no,450,yes,yes,cellular,23,feb,8,10,-1,0,unknown,no
26535,40,admin.,married,secondary,no,759,no,no,unknown,17,jun,394,4,-1,0,unknown,no
26536,34,management,single,tertiary,no,189,no,no,cellular,7,jul,12,7,97,10,failure,no
26537,53,self-employed,married,tertiary,no,2248,no,no,cellular,9,jul,217,1,-1,0,unknown,no
26538,34,admin.,married,secondary,no,310,no,no,cellular,8,may,333,1,189,1,failure,yes
26539,53,blue-collar,married,secondary,no,-16,yes,no,unknown,14,may,150,1,-1,0,unknown,no
26540,31,blue-collar,married,secondary,no,407,yes,no,cellular,5,jan,73,1,283,7,failure,no
26541,38,self-employed,married,secondary,no,-219,yes,yes,cellular,16,jul,93,7,-1,0,unknown,no
26542,24,blue-collar,single,unknown,no,631,no,no,cellular,19,jul,328,1,-1,0,unknown,no
26543,51,services,married,secondary,no,-175,yes,no,cellular,7,may,234,1,354,1,failure,no
26544,33,services,single,secondary,no,-471,yes,no,cellular,18,nov,447,4,-1,0,unknown,yes
26545,39,blue-collar,married,secondary,no,171,yes,no,cellular,16,jul,6,15,-1,0,unknown,no
26546,36,blue-collar,married,primary,no,4484,no,no,unknown,16,may,183,1,-1,0,unknown,no
26547,40,technician,married,secondary,no,714,yes,no,cellular,19,aug,202,4,-1,0,unknown,no
26548,29,technician,single,secondary,no,3461,yes,no,cellular,15,may,4,15,-1,0,unknown,no
26549,44,self-employed,married,tertiary,no,388,no,no,cellular,7,jul,1344,1,-1,0,unknown,no
26550,31,blue-collar,single,secondary,no,1619,yes,no,cellular,19,nov,133,1,183,1,failure,no
26551,57,blue-collar,married,primary,no,125,no,no,unknown,12,jun,157,1,-1,0,unknown,no
26552,40,management,married,tertiary,no,4121,yes,no,cellular,13,may,119,2,-1,0,unknown,no
26553,32,services,single,secondary,no,115,yes,no,cellular,16,apr,930,1,353,1,failure,yes
26554,51,blue-collar,married,secondary,no,143,yes,yes,unknown,6,jun,62,4,-1,0,unknown,no
26555,48,blue-collar,married,primary,no,-250,yes,no,unknown,18,may,108,4,-1,0,unknown,no
26556,45,blue-collar,married,secondary,no,738,yes,no,unknown,8,may,315,1,-1,0,unknown,no
26557,46,blue-collar,married,primary,no,448,no,yes,unknown,4,jul,70,1,-1,0,unknown,no
26558,42,admin.,married,secondary,no,1074,yes,no,unknown,17,jun,223,2,-1,0,unknown,no
26559,39,admin.,single,secondary,no,520,yes,no,cellular,4,feb,319,1,134,1,failure,no
26560,32,self-employed,married,tertiary,no,516,no,no,unknown,28,may,329,2,-1,0,unknown,yes
26561,38,admin.,married,secondary,no,688,yes,yes,cellular,22,feb,85,1,154,1,failure,no
26562,40,self-employed,married,tertiary,no,647,yes,yes,cellular,4,jul,24,12,-1,0,unknown,no
