,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18265,61,admin.,married,primary,no,-1927,no,no,unknown,13,may,708,1,86,1,failure,yes
18266,40,management,single,tertiary,no,-1662,no,yes,cellular,5,nov,159,1,-1,0,unknown,yes
18267,62,blue-collar,single,tertiary,no,-791,yes,no,cellular,8,jun,428,1,267,1,unknown,no
18268,54,blue-collar,married,tertiary,no,3282,no,no,telephone,10,oct,296,1,175,3,success,yes
18269,30,blue-collar,divorced,tertiary,no,769,yes,yes,unknown,29,jul,420,1,93,1,unknown,no
18270,36,services,married,secondary,no,1068,no,no,telephone,6,may,514,2,-1,0,unknown,no
18271,32,blue-collar,divorced,tertiary,no,2027,yes,yes,cellular,28,nov,515,2,0,0,unknown,no
18272,46,blue-collar,married,secondary,no,4382,no,no,cellular,24,aug,42,1,93,1,other,no
18273,38,blue-collar,married,tertiary,no,10332,yes,no,cellular,14,feb,73,2,-1,0,unknown,no
18274,57,management,married,secondary,no,-2788,no,no,cellular,8,jun,123,2,-1,0,unknown,no
18275,31,blue-collar,married,tertiary,no,2493,no,no,cellular,22,jun,489,1,355,1,failure,no
18276,42,services,single,secondary,no,511,yes,no,unknown,6,aug,154,2,-1,0,unknown,no
18277,38,services,married,tertiary,no,237,no,no,cellular,8,may,29,1,-1,0,unknown,no
18278,31,retired,single,secondary,no,3801,yes,no,telephone,9,sep,430,1,-1,0,unknown,no
18279,38,blue-collar,single,secondary,no,4442,no,no,cellular,29,jun,264,2,-1,0,unknown,no
18280,29,services,married,secondary,no,-878,yes,no,unknown,12,may,108,2,-1,0,unknown,no
18281,32,blue-collar,married,tertiary,no,-1676,no,no,cellular,18,jul,580,5,-1,0,unknown,no
18282,54,student,married,secondary,no,1133,yes,no,cellular,7,jul,618,1,-1,0,unknown,no
18283,37,entrepreneur,married,unknown,no,-1421,no,no,telephone,3,mar,109,2,-1,0,unknown,no
18284,56,technician,single,secondary,no,2058,no,no,unknown,5,may,132,1,-1,0,unknown,no
18285,28,admin.,married,tertiary,no,1890,no,no,telephone,25,sep,229,1,-1,0,unknown,yes
18286,43,unemployed,divorced,secondary,no,3468,no,no,cellular,15,aug,94,2,0,0,unknown,no
18287,27,blue-collar,married,secondary,no,-915,no,no,unknown,14,jun,603,1,-1,0,unknown,no
18288,36,admin.,married,secondary,no,420,yes,no,cellular,27,may,56,3,-1,0,unknown,no
18289,34,technician,single,tertiary,no,1059,yes,no,cellular,6,feb,526,2,-1,0,unknown,no
18290,35,self-employed,married,secondary,no,1256,no,no,cellular,15,jul,628,1,174,1,unknown,no
18291,34,blue-collar,married,primary,no,-270,yes,no,telephone,26,may,507,1,-1,0,other,no
18292,34,admin.,married,tertiary,no,3783,yes,no,cellular,19,apr,727,1,-1,0,unknown,yes
18293,52,management,divorced,tertiary,no,3155,yes,no,unknown,7,may,578,3,-1,0,unknown,no
18294,27,services,single,primary,no,-199,yes,no,cellular,8,may,183,5,-1,0,unknown,no
18295,39,management,single,secondary,no,5017,yes,no,unknown,22,jul,105,1,-1,0,unknown,no
18296,30,management,married,tertiary,no,3881,no,no,unknown,28,jul,351,1,-1,0,unknown,no
18297,54,housemaid,married,secondary,no,2212,yes,no,cellular,9,aug,301,1,341,2,other,no
18298,42,management,married,secondary,no,344,yes,no,cellular,27,may,48,2,-1,0,unknown,no
18299,46,blue-collar,married,tertiary,no,1404,no,no,cellular,27,nov,33,2,-1,0,unknown,no
18300,33,technician,divorced,secondary,no,-276,yes,no,unknown,2,jul,81,4,-1,0,unknown,no
18301,69,technician,divorced,tertiary,no,304,yes,no,cellular,8,jun,452,2,-1,0,unknown,no
18302,27,technician,married,tertiary,no,-2181,no,no,cellular,20,nov,218,1,-1,0,unknown,no
18303,51,blue-collar,married,secondary,no,1802,no,no,unknown,9,may,141,1,-1,0,unknown,no
18304,44,self-employed,single,primary,no,2886,yes,no,cellular,6,may,506,1,350,2,failure,no
18305,36,management,single,secondary,no,1430,no,no,unknown,20,may,166,3,0,0,unknown,no
18306,38,self-employed,married,secondary,no,659,no,no,unknown,8,jul,126,2,-1,0,failure,no
18307,65,management,married,secondary,no,1393,no,no,cellular,27,oct,194,1,-1,0,unknown,yes
18308,32,management,divorced,tertiary,no,-79,no,no,cellular,15,nov,1222,1,-1,0,failure,yes
18309,56,blue-collar,married,tertiary,no,4654,no,no,cellular,19,may,317,1,-1,0,unknown,no
18310,30,technician,married,tertiary,no,2972,no,no,cellular,2,nov,197,4,-1,0,unknown,yes
18311,32,technician,married,unknown,no,3747,no,no,cellular,27,may,59,1,-1,0,unknown,no
18312,43,admin.,married,tertiary,no,588,yes,no,unknown,26,jul,168,1,-1,0,unknown,no
18313,25,retired,married,primary,no,707,no,no,cellular,11,apr,38,2,-1,0,unknown,no
18314,32,technician,single,secondary,no,1977,yes,no,unknown,19,nov,49,1,177,2,unknown,no
18315,45,blue-collar,single,secondary,no,3646,no,no,unknown,8,aug,92,1,256,1,unknown,no
18316,34,blue-collar,single,primary,no,630,no,no,cellular,14,oct,515,1,-1,1,unknown,no
18317,34,management,married,secondary,no,-144,no,no,unknown,9,jun,416,1,-1,0,unknown,no
18318,39,housemaid,married,primary,no,1403,no,yes,unknown,28,nov,131,3,-1,0,unknown,no
18319,51,admin.,married,tertiary,no,426,no,no,cellular,18,jul,98,4,-1,0,unknown,no
18320,35,blue-collar,married,secondary,no,4959,no,no,unknown,18,may,135,1,-1,0,unknown,no
18321,37,student,married,unknown,no,140,no,no,cellular,16,apr,306,2,-1,0,unknown,no
18322,47,admin.,married,secondary,no,-1131,yes,no,cellular,9,jul,423,2,0,0,unknown,no
18323,25,services,married,secondary,no,-1286,yes,no,unknown,13,jul,566,1,-1,0,unknown,no
18324,44,retired,married,secondary,no,1669,yes,no,telephone,16,feb,403,1,-1,0,failure,no
18325,49,blue-collar,married,secondary,no,3278,no,no,cellular,5,aug,75,1,-1,0,failure,no
18326,51,management,married,secondary,no,2887,yes,yes,unknown,27,feb,545,1,-1,0,unknown,no
18327,48,services,single,primary,no,158,no,no,unknown,19,jul,237,2,-1,0,unknown,no
18328,33,blue-collar,married,unknown,no,1739,yes,no,unknown,5,may,325,1,-1,0,unknown,no
18329,51,retired,married,tertiary,no,-777,no,no,unknown,17,apr,194,1,85,1,other,no
18330,50,entrepreneur,married,secondary,no,-1887,no,no,cellular,26,feb,242,1,-1,0,unknown,no
18331,61,technician,married,secondary,no,1458,no,no,cellular,7,jul,71,3,-1,0,unknown,no
18332,36,blue-collar,married,tertiary,no,2952,yes,no,unknown,9,jul,88,1,-1,0,unknown,no
18333,41,services,single,secondary,no,3529,no,yes,unknown,12,jun,378,3,-1,0,unknown,no
18334,37,technician,single,tertiary,no,1714,yes,no,unknown,10,jul,458,1,-1,0,unknown,no
18335,30,services,divorced,secondary,no,-810,no,no,cellular,7,may,89,2,-1,0,unknown,yes
18336,52,admin.,married,unknown,no,1729,no,no,cellular,18,nov,180,1,-1,0,unknown,no
18337,30,technician,married,secondary,no,-2759,no,yes,unknown,30,may,105,1,-1,0,unknown,no
18338,47,blue-collar,single,secondary,no,281,no,no,cellular,28,may,74,2,105,1,unknown,no
18339,30,management,single,secondary,no,3231,no,no,unknown,27,jul,472,1,-1,0,unknown,no
18340,46,management,married,secondary,no,2867,yes,yes,cellular,14,jun,718,1,-1,0,unknown,no
18341,39,technician,single,tertiary,no,3940,yes,no,cellular,30,aug,78,2,-1,0,unknown,no
18342,53,admin.,married,unknown,no,494,no,no,cellular,15,aug,65,1,-1,0,unknown,no
18343,42,blue-collar,married,secondary,no,22,yes,no,cellular,18,jul,165,2,-1,0,unknown,no
18344,45,housemaid,married,secondary,no,2263,yes,no,cellular,7,may,104,1,-1,0,unknown,no
18345,40,student,married,secondary,no,1072,yes,no,cellular,15,nov,348,1,-1,0,unknown,no
18346,44,student,single,secondary,no,2792,no,no,cellular,8,aug,252,1,-1,0,unknown,no
18347,39,technician,single,primary,no,3195,no,no,cellular,9,apr,57,2,-1,0,unknown,no
18348,28,blue-collar,married,tertiary,no,1882,yes,yes,unknown,9,may,455,2,-1,0,unknown,no
18349,30,management,married,secondary,no,1316,yes,no,unknown,5,may,110,1,-1,0,unknown,no
18350,32,services,single,secondary,no,536,no,no,unknown,14,nov,100,1,-1,1,unknown,no
18351,24,blue-collar,married,tertiary,no,1125,no,no,cellular,11,may,147,3,-1,0,unknown,no
18352,32,blue-collar,married,secondary,no,-1879,yes,no,unknown,16,jun,325,1,-1,0,unknown,no
18353,48,blue-collar,married,secondary,yes,3749,yes,yes,cellular,6,may,519,1,122,1,other,no
18354,42,technician,single,tertiary,no,1193,yes,no,cellular,15,feb,87,1,-1,0,unknown,no
18355,26,management,married,secondary,no,-1109,no,no,cellular,7,oct,85,2,-1,0,unknown,yes
18356,47,management,single,tertiary,yes,1540,yes,yes,cellular,13,may,96,1,-1,0,unknown,no
18357,65,management,married,secondary,no,1580,yes,no,unknown,29,nov,294,2,0,0,unknown,no
18358,39,management,married,secondary,yes,739,no,no,unknown,25,may,250,1,-1,0,unknown,no
18359,41,retired,divorced,secondary,no,-1339,yes,no,cellular,7,aug,262,1,-1,0,unknown,yes
18360,35,admin.,married,primary,no,933,no,yes,unknown,26,jun,989,3,-1,0,unknown,no
18361,52,management,married,secondary,no,3287,no,no,telephone,19,apr,127,2,-1,0,unknown,no
18362,53,technician,married,primary,no,708,yes,no,unknown,28,may,464,2,-1,0,unknown,no
18363,37,self-employed,single,tertiary,no,704,yes,no,cellular,22,may,166,4,349,1,failure,no
18364,32,technician,married,tertiary,no,-760,no,no,cellular,26,may,487,3,-1,0,unknown,no
18365,41,management,married,tertiary,no,8522,yes,no,cellular,4,apr,124,1,-1,1,success,no
18366,34,services,married,secondary,no,1535,no,yes,cellular,6,jul,90,1,-1,0,unknown,no
18367,32,technician,married,secondary,no,47,yes,no,cellular,16,may,93,1,94,1,failure,no
18368,54,technician,married,primary,no,4053,yes,no,unknown,20,aug,378,2,-1,0,unknown,yes
18369,56,entrepreneur,divorced,secondary,no,-235,no,no,cellular,6,apr,166,1,90,1,failure,yes
18370,41,blue-collar,married,secondary,no,620,yes,yes,cellular,27,may,250,1,-1,0,failure,no
18371,48,blue-collar,married,secondary,no,5052,no,no,telephone,26,jul,166,1,349,1,failure,yes
18372,59,technician,married,primary,no,569,yes,no,cellular,13,feb,266,1,-1,0,unknown,yes
18373,58,services,divorced,secondary,no,2233,no,no,telephone,8,nov,69,1,102,1,other,no
18374,39,technician,married,tertiary,no,3280,yes,no,cellular,9,aug,378,1,-1,0,unknown,no
18375,42,services,married,primary,no,2083,yes,no,cellular,25,feb,502,1,-1,0,unknown,yes
18376,32,student,divorced,secondary,no,2934,no,no,cellular,6,aug,83,1,-1,0,unknown,no
18377,32,unknown,married,secondary,no,-1791,no,yes,cellular,27,may,411,1,185,1,unknown,no
18378,63,management,single,tertiary,no,4149,yes,no,cellular,18,jul,120,1,-1,0,unknown,no
18379,35,student,single,primary,no,2395,no,no,cellular,7,aug,451,1,65,1,success,no
18380,43,housemaid,married,primary,no,-851,no,no,cellular,25,nov,38,1,94,1,failure,no
18381,30,technician,single,tertiary,no,-2360,yes,yes,telephone,20,apr,137,2,-1,0,unknown,no
18382,34,management,married,secondary,no,226,yes,no,unknown,27,may,170,1,-1,0,unknown,no
18383,44,entrepreneur,single,secondary,no,48,yes,no,cellular,6,oct,471,1,363,1,unknown,no
18384,33,management,single,secondary,no,-52,yes,yes,telephone,29,nov,127,1,-1,0,unknown,no
18385,55,technician,single,tertiary,no,856,yes,yes,cellular,17,may,166,1,-1,1,unknown,no
18386,38,management,married,tertiary,no,1381,yes,no,cellular,10,aug,140,2,277,1,unknown,yes
18387,66,unknown,married,secondary,no,-1778,no,no,cellular,26,apr,478,7,-1,0,unknown,no
18388,29,management,single,tertiary,no,-3432,yes,no,cellular,5,jul,306,1,-1,0,unknown,no
18389,48,student,single,tertiary,no,2046,yes,yes,unknown,25,may,261,4,-1,0,unknown,no
18390,42,technician,married,secondary,no,887,yes,no,cellular,6,jul,144,2,-1,0,unknown,no
18391,49,retired,married,secondary,no,2766,yes,no,cellular,21,nov,629,1,-1,0,unknown,no
18392,26,technician,divorced,secondary,no,1209,yes,no,cellular,5,may,507,1,-1,1,unknown,no
18393,30,admin.,single,secondary,no,514,yes,no,unknown,5,may,99,1,298,2,failure,no
18394,43,unknown,married,tertiary,no,-75,yes,no,cellular,7,aug,307,2,267,0,failure,no
18395,63,management,single,secondary,no,356,yes,yes,cellular,26,aug,806,1,-1,0,unknown,yes
18396,54,technician,married,secondary,no,996,yes,no,unknown,2,aug,51,2,-1,0,unknown,no
18397,40,retired,single,secondary,no,7072,no,no,cellular,3,jul,553,1,-1,0,unknown,no
18398,37,services,single,secondary,no,1847,no,yes,unknown,7,may,567,2,-1,0,unknown,no
18399,37,blue-collar,married,secondary,no,1090,no,no,unknown,13,may,111,1,170,2,failure,no
18400,43,admin.,married,secondary,no,1279,yes,yes,unknown,21,nov,134,1,183,1,other,no
18401,61,retired,married,secondary,no,2924,yes,no,telephone,27,feb,103,2,-1,1,unknown,no
18402,40,technician,single,tertiary,no,627,yes,no,cellular,17,jun,134,7,-1,0,unknown,no
18403,57,management,married,secondary,no,-749,yes,no,cellular,12,may,176,1,91,1,failure,no
18404,37,blue-collar,married,secondary,no,413,yes,yes,cellular,15,jun,723,2,345,1,unknown,no
18405,50,blue-collar,divorced,secondary,no,-282,yes,yes,unknown,23,may,349,2,-1,0,unknown,yes
18406,33,technician,divorced,tertiary,no,4071,yes,no,cellular,12,feb,108,2,-1,0,unknown,no
18407,42,management,single,tertiary,no,2305,no,no,cellular,9,may,130,1,97,1,unknown,no
18408,36,services,single,tertiary,no,1539,no,no,cellular,30,aug,98,1,-1,0,success,no
18409,40,management,married,tertiary,no,341,no,no,cellular,25,apr,21,1,0,0,unknown,no
18410,39,student,divorced,primary,no,-1315,no,no,cellular,25,oct,52,3,-1,0,unknown,yes
18411,50,management,divorced,tertiary,no,829,yes,no,cellular,6,may,380,1,-1,0,unknown,no
18412,42,admin.,single,secondary,no,803,yes,no,cellular,18,may,148,3,-1,0,unknown,no
18413,30,unemployed,divorced,tertiary,no,-508,yes,no,cellular,21,may,69,3,-1,0,unknown,no
18414,39,management,single,tertiary,no,1282,yes,no,cellular,2,feb,212,1,-1,0,unknown,no
18415,34,management,single,secondary,no,1588,no,no,cellular,16,jun,80,1,-1,0,failure,no
18416,27,entrepreneur,married,tertiary,no,-499,yes,no,unknown,7,may,150,1,-1,0,failure,no
18417,53,management,married,tertiary,no,1924,yes,no,unknown,25,jul,271,1,92,0,failure,no
18418,41,admin.,single,unknown,no,299,yes,no,cellular,18,mar,470,1,-1,1,unknown,no
18419,47,technician,divorced,secondary,no,2061,yes,no,cellular,26,may,200,1,-1,0,unknown,no
18420,45,blue-collar,married,secondary,no,5076,no,no,unknown,6,feb,121,3,-1,0,unknown,no
18421,56,technician,married,secondary,no,53,no,no,unknown,25,may,381,1,0,0,unknown,yes
18422,36,technician,divorced,secondary,no,493,no,no,cellular,23,nov,404,2,-1,0,unknown,no
18423,46,housemaid,married,primary,no,-73,no,no,telephone,19,jan,901,1,90,1,unknown,yes
18424,41,admin.,married,secondary,no,3608,no,no,unknown,12,feb,94,1,-1,0,unknown,no
18425,40,unemployed,married,primary,no,-2226,yes,no,unknown,18,jan,391,1,-1,0,unknown,no
18426,45,technician,married,tertiary,no,-833,no,yes,cellular,7,may,742,2,-1,0,unknown,no
18427,31,services,single,secondary,no,-210,yes,no,unknown,7,nov,158,1,-1,0,unknown,no
18428,41,services,married,primary,no,-509,yes,no,cellular,12,may,34,1,-1,0,unknown,no
18429,30,admin.,single,tertiary,no,1936,no,no,cellular,26,feb,179,1,-1,0,unknown,no
18430,38,management,married,tertiary,no,-1998,yes,yes,cellular,8,apr,222,2,-1,0,unknown,no
18431,39,management,married,secondary,no,982,yes,no,unknown,13,may,632,1,-1,0,unknown,yes
18432,27,retired,married,secondary,no,4151,yes,no,unknown,29,may,550,1,-1,0,unknown,no
18433,78,technician,single,unknown,no,3849,yes,yes,cellular,11,nov,255,1,287,1,unknown,no
18434,25,services,single,primary,no,-106,yes,no,unknown,12,jun,102,3,0,0,failure,no
18435,43,technician,single,secondary,no,-482,yes,no,cellular,10,jun,84,2,-1,0,unknown,no
18436,31,technician,single,tertiary,no,2621,yes,no,cellular,6,oct,66,1,180,3,unknown,no
18437,41,self-employed,single,primary,no,83,yes,no,unknown,10,may,48,1,-1,0,unknown,no
18438,58,technician,married,secondary,no,3879,no,no,cellular,8,aug,150,1,-1,0,unknown,no
18439,37,admin.,married,secondary,no,1726,no,no,cellular,27,may,22,5,183,2,failure,no
18440,52,management,married,secondary,no,4169,yes,no,cellular,3,may,878,1,-1,0,unknown,no
18441,33,housemaid,married,tertiary,no,5091,no,no,cellular,2,nov,403,2,-1,0,unknown,yes
18442,37,technician,married,secondary,no,2706,no,no,cellular,30,dec,398,2,-1,0,unknown,no
18443,34,admin.,married,secondary,no,1725,yes,yes,unknown,22,aug,195,1,345,1,unknown,yes
18444,49,services,married,tertiary,no,2238,no,no,cellular,13,aug,44,6,263,1,unknown,no
18445,44,management,married,secondary,no,-1252,yes,no,cellular,16,jul,143,1,-1,0,unknown,no
18446,36,blue-collar,single,tertiary,no,-291,no,no,cellular,15,nov,42,1,-1,0,unknown,no
18447,32,student,married,secondary,no,6814,no,no,cellular,30,jul,91,1,350,2,unknown,no
18448,47,management,married,tertiary,no,2303,no,no,cellular,30,apr,319,1,111,1,failure,no
18449,39,entrepreneur,married,secondary,no,-401,yes,no,telephone,18,nov,650,1,-1,0,failure,no
18450,32,management,married,secondary,no,1491,no,no,cellular,29,may,120,2,-1,0,unknown,no
18451,30,management,married,secondary,no,2616,yes,no,telephone,5,apr,109,1,-1,0,unknown,no
18452,27,entrepreneur,single,tertiary,no,-2467,yes,yes,unknown,20,nov,50,2,-1,1,other,no
18453,63,management,married,primary,no,1336,no,no,cellular,3,aug,433,2,280,1,unknown,no
18454,48,blue-collar,single,secondary,no,1044,no,no,cellular,11,jul,43,1,0,0,unknown,no
18455,51,blue-collar,single,tertiary,no,1744,no,no,cellular,9,jul,573,1,97,1,unknown,no
18456,32,admin.,married,secondary,no,2821,yes,no,cellular,15,nov,168,1,357,1,failure,yes
18457,45,technician,married,tertiary,no,601,yes,yes,telephone,8,may,78,2,-1,0,unknown,no
18458,43,technician,married,tertiary,no,777,yes,no,cellular,2,dec,182,2,-1,0,unknown,no
18459,39,technician,married,tertiary,no,-1773,yes,no,cellular,19,nov,632,1,-1,1,unknown,no
18460,35,housemaid,married,primary,no,108,yes,no,unknown,4,may,256,1,-1,0,unknown,no
18461,64,management,married,secondary,no,2790,no,yes,cellular,5,may,62,1,-1,0,unknown,no
18462,44,admin.,married,secondary,no,3568,yes,no,cellular,26,jul,29,2,348,2,other,no
18463,31,technician,single,tertiary,no,-289,yes,no,cellular,21,aug,297,2,-1,0,unknown,yes
18464,31,admin.,married,secondary,no,-2125,yes,no,cellular,14,oct,92,1,-1,0,unknown,no
18465,39,blue-collar,married,tertiary,no,2227,yes,no,unknown,6,nov,74,1,-1,0,unknown,no
18466,47,services,married,secondary,no,-151,yes,yes,cellular,9,apr,145,2,131,1,other,no
18467,33,management,divorced,tertiary,no,-1529,yes,yes,cellular,7,jun,31,2,180,3,unknown,no
18468,50,technician,married,tertiary,no,2703,no,no,unknown,8,jun,514,2,-1,0,unknown,no
18469,51,admin.,married,tertiary,no,1531,yes,no,cellular,18,aug,153,1,193,2,failure,no
18470,57,self-employed,married,primary,no,5262,yes,no,cellular,6,jul,619,1,179,3,failure,no
18471,50,blue-collar,married,tertiary,no,440,yes,no,unknown,21,feb,109,1,-1,0,unknown,no
18472,52,unemployed,divorced,tertiary,no,1566,no,no,cellular,17,feb,216,1,-1,0,unknown,no
18473,23,blue-collar,married,primary,no,5883,no,no,telephone,10,may,172,1,-1,0,unknown,no
18474,61,retired,divorced,secondary,no,5274,no,no,cellular,8,aug,48,2,-1,0,unknown,no
18475,31,admin.,married,secondary,no,173,yes,no,unknown,7,jun,89,2,-1,0,unknown,no
18476,44,blue-collar,single,secondary,yes,1988,yes,no,cellular,11,may,131,2,189,3,success,no
18477,34,blue-collar,divorced,secondary,no,3847,no,no,unknown,8,jul,168,1,-1,1,other,no
18478,39,admin.,married,primary,no,-1382,no,yes,cellular,26,nov,260,1,-1,0,unknown,no
18479,29,services,married,secondary,no,1096,no,no,cellular,29,may,134,1,-1,1,unknown,no
18480,22,management,married,secondary,no,1313,no,yes,cellular,26,apr,146,1,-1,0,unknown,no
18481,37,unknown,married,tertiary,no,-861,no,no,telephone,5,apr,704,1,194,2,unknown,yes
18482,46,technician,married,secondary,no,2615,yes,no,cellular,26,may,16,1,172,1,unknown,no
18483,31,housemaid,single,secondary,no,2973,no,no,cellular,3,aug,493,4,354,1,failure,yes
18484,67,blue-collar,married,unknown,no,2845,no,no,unknown,19,jul,434,1,-1,0,failure,no
18485,27,technician,married,tertiary,no,-2357,yes,yes,unknown,18,nov,52,1,-1,1,unknown,no
18486,26,admin.,single,secondary,no,-1301,yes,no,cellular,11,aug,384,1,93,1,unknown,yes
18487,38,management,single,tertiary,no,1950,no,no,unknown,28,may,346,1,91,1,unknown,no
18488,41,technician,married,secondary,no,-1826,yes,no,unknown,2,jun,165,2,-1,0,unknown,no
18489,64,management,married,secondary,no,3882,yes,no,cellular,9,jul,73,3,357,2,unknown,no
18490,32,self-employed,married,tertiary,yes,-2388,no,no,cellular,8,apr,58,2,-1,0,unknown,no
18491,35,technician,single,secondary,no,-642,yes,no,cellular,27,jul,15,2,-1,1,unknown,no
18492,47,entrepreneur,married,unknown,no,-1228,yes,no,unknown,28,may,146,1,-1,0,unknown,no
18493,24,management,single,tertiary,no,-1532,no,no,unknown,5,jun,813,1,94,0,unknown,no
18494,58,management,single,secondary,no,77,yes,yes,unknown,6,jul,682,1,-1,0,unknown,no
18495,49,technician,single,tertiary,no,255,no,yes,unknown,25,may,60,2,-1,0,unknown,no
18496,41,blue-collar,single,tertiary,no,4400,yes,no,unknown,14,may,28,1,-1,0,unknown,no
18497,46,blue-collar,married,secondary,no,1918,yes,no,cellular,9,jun,798,2,-1,0,unknown,no
18498,40,management,married,tertiary,no,1683,yes,no,unknown,10,feb,84,1,-1,0,unknown,no
18499,43,blue-collar,married,tertiary,no,3799,no,no,cellular,7,jan,254,1,304,1,failure,no
18500,35,management,married,secondary,no,1180,yes,no,cellular,7,may,322,1,-1,0,unknown,no
18501,56,admin.,married,primary,no,5241,no,no,cellular,22,jun,522,1,-1,1,failure,no
18502,54,technician,married,unknown,no,-569,yes,no,cellular,11,may,126,1,-1,0,unknown,no
18503,40,unemployed,single,secondary,no,499,no,no,cellular,14,jun,345,4,-1,0,unknown,no
18504,36,blue-collar,married,secondary,no,-616,yes,no,cellular,8,jun,13,2,-1,0,unknown,no
18505,21,entrepreneur,single,secondary,no,-112,yes,no,cellular,28,may,153,1,0,0,unknown,no
18506,61,unemployed,divorced,unknown,no,-108,yes,no,unknown,16,may,17,4,-1,0,unknown,no
18507,40,services,divorced,tertiary,no,-35,yes,no,cellular,19,may,955,1,-1,0,unknown,yes
18508,30,technician,divorced,secondary,no,4254,yes,no,unknown,13,may,157,1,-1,0,unknown,no
18509,46,services,divorced,secondary,no,2280,yes,no,unknown,14,jul,11,2,-1,0,unknown,no
18510,60,entrepreneur,married,secondary,no,-817,no,no,unknown,28,may,52,2,275,0,unknown,yes
18511,51,retired,single,unknown,no,4526,no,no,cellular,16,apr,422,2,181,1,failure,no
18512,46,blue-collar,single,secondary,no,2800,no,no,cellular,15,feb,551,1,-1,0,other,no
18513,48,technician,married,tertiary,no,7670,no,no,cellular,6,aug,241,1,-1,0,unknown,no
18514,52,management,married,secondary,no,1224,no,no,cellular,25,sep,298,3,-1,0,unknown,no
18515,43,technician,single,secondary,no,1348,no,no,cellular,9,apr,376,1,-1,0,unknown,no
18516,35,management,married,tertiary,no,2438,yes,no,cellular,25,may,1004,1,-1,0,unknown,no
18517,51,services,married,tertiary,no,-2425,no,yes,cellular,18,jun,232,1,-1,0,unknown,no
18518,48,admin.,married,primary,no,1760,yes,no,cellular,3,feb,112,1,-1,0,unknown,no
18519,49,services,single,secondary,no,2598,no,no,cellular,11,jun,662,2,-1,0,unknown,no
18520,25,admin.,single,secondary,no,3813,yes,no,cellular,3,feb,145,1,343,1,failure,no
18521,49,self-employed,single,primary,no,-89,yes,yes,telephone,12,aug,53,2,358,1,unknown,no
18522,44,admin.,single,secondary,no,-58,yes,no,unknown,28,may,113,1,-1,1,unknown,no
18523,48,management,married,tertiary,no,-1021,no,no,cellular,22,jul,198,3,-1,0,unknown,no
18524,30,blue-collar,single,secondary,no,-362,yes,no,cellular,18,aug,729,2,-1,0,unknown,no
18525,41,self-employed,divorced,primary,no,513,yes,yes,unknown,21,may,28,1,-1,0,unknown,no
18526,23,technician,married,tertiary,no,3699,yes,no,cellular,17,may,89,2,-1,0,unknown,yes
18527,62,management,married,secondary,no,-1643,yes,no,cellular,27,apr,25,1,270,1,unknown,yes
18528,41,admin.,married,secondary,no,2128,yes,no,cellular,30,may,80,2,-1,0,unknown,no
18529,50,admin.,single,unknown,no,-2218,yes,no,cellular,3,may,492,1,-1,0,unknown,no
18530,48,management,married,secondary,no,-2289,yes,no,cellular,4,jun,1360,2,-1,0,unknown,no
18531,55,technician,single,secondary,no,6769,no,no,cellular,29,jul,18,1,-1,0,unknown,yes
18532,37,blue-collar,married,secondary,no,411,no,no,unknown,3,jul,95,1,-1,0,unknown,no
18533,41,retired,single,secondary,no,2961,no,no,cellular,20,may,191,1,-1,0,unknown,no
18534,37,blue-collar,divorced,primary,no,-1048,yes,no,unknown,7,may,131,1,-1,0,unknown,no
18535,35,entrepreneur,single,tertiary,no,2668,yes,no,unknown,5,nov,202,1,-1,0,unknown,no
18536,33,management,married,secondary,no,2023,yes,no,cellular,21,may,179,2,-1,0,unknown,no
18537,51,admin.,married,secondary,no,5336,yes,no,cellular,25,may,140,3,102,1,unknown,no
18538,52,technician,single,secondary,no,1457,no,no,telephone,18,feb,49,2,-1,1,other,no
18539,39,management,married,secondary,no,495,yes,no,cellular,6,jul,332,1,-1,1,unknown,no
18540,47,entrepreneur,married,tertiary,no,5298,yes,no,cellular,17,jan,600,1,178,1,failure,no
18541,62,admin.,married,secondary,no,2003,no,no,cellular,29,jun,146,2,-1,0,unknown,no
18542,32,management,divorced,tertiary,yes,1802,no,no,cellular,8,jul,265,1,248,1,unknown,no
18543,29,management,single,secondary,no,1807,yes,no,cellular,29,jun,111,1,255,1,unknown,no
18544,30,technician,single,secondary,no,1875,yes,no,cellular,12,may,120,1,193,2,unknown,no
18545,28,management,married,tertiary,no,2603,no,no,unknown,13,jul,45,3,-1,0,unknown,no
18546,40,management,single,secondary,no,1742,yes,no,cellular,23,apr,100,2,-1,0,unknown,no
18547,32,services,married,secondary,no,6047,no,no,cellular,14,may,221,2,-1,0,unknown,no
18548,54,blue-collar,married,secondary,no,262,no,no,cellular,22,feb,115,1,-1,0,unknown,no
18549,31,blue-collar,single,tertiary,no,-1194,no,no,cellular,8,aug,228,1,-1,0,unknown,no
18550,28,technician,married,secondary,no,563,yes,no,unknown,19,jun,1218,1,102,2,unknown,yes
18551,52,management,married,tertiary,no,-1459,no,no,cellular,21,jul,120,1,121,1,unknown,no
18552,68,services,married,secondary,no,1478,no,no,cellular,14,apr,168,1,185,1,other,no
18553,37,management,single,tertiary,no,150,yes,no,unknown,27,jun,63,1,-1,0,unknown,no
18554,29,management,divorced,tertiary,no,-3,yes,no,cellular,13,jul,10,1,350,1,unknown,no
